Date,Consumer_BRITANNIA,Consumer_DABUR,Consumer_HINDUNILVR,Consumer_ITC,Consumer_NESTLEIND,Energy_BPCL,Energy_IOC,Energy_NTPC,Energy_RELIANCE,Energy_TATAPOWER,Finance_AXISBANK,Finance_HDFCBANK,Finance_ICICIBANK,Finance_KOTAKBANK,Finance_SBIN,IT_HCLTECH,IT_INFY,IT_TCS,IT_TECHM,IT_WIPRO,Pharma_AUROPHARMA,Pharma_CIPLA,Pharma_DRREDDY,Pharma_LUPIN,Pharma_SUNPHARMA
2004-10-12,-0.010235788271534041,-0.01584083199443198,-0.012845417950062221,-0.0034677067106804182,0.0,-0.00589504844495603,-0.04069037187320845,0.0,-0.02157611740268006,-0.018029207107851053,-0.040368677284604804,-0.013695220517306206,0.010831594704794556,-0.001615443176621878,-0.02062285719868384,0.008529383206529184,0.014704530574141339,-0.004443300903026692,0.0,-0.005544929031376378,-0.013329714669671477,-0.010378866538058418,-0.009969796284453825,-0.02956481455949267,-0.005885776172964485
2004-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0590615515982017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-14,-0.026402403342970726,0.0008254419373310284,0.009858043926779692,0.010439243057713599,0.0,0.019381002065497865,0.02823779582289143,0.0,0.014576645319933856,-0.013137070623704616,-0.026167635029887837,-0.007438706623781988,0.0,0.05503015239983711,-0.007763437954885544,0.025012759976205334,0.060274067774328755,0.02926801484393793,0.0,0.05121872587327281,-0.002865708078204632,-0.009089328195861168,-0.0056976119297968975,0.0002979015726838341,0.005210141026424697
2004-10-15,-0.0008851129309430661,-0.013608244276538284,-0.010933240863048033,0.0,0.0,0.007377931907134538,0.019814643367078277,0.0,0.006262712339739629,0.0032076546505888093,0.03469389357137209,0.014738950051955246,-0.006394694698745429,-0.0067916324551239304,-0.0019293081591593708,-0.007250709967099533,-0.015293469275282412,0.00877983269739091,0.0,-0.015458147758169782,-0.007390186366260432,0.001764019954857421,0.002931704557969317,-0.013403737307019603,0.012957937079709048
2004-10-18,0.013450371453677334,0.04431435880273682,-0.0035531351931705757,-0.013149036307775974,0.0,-0.015774601284600953,-0.02227027269940296,0.0,0.008054164604116565,-0.018704977138733647,0.016107816235675143,0.006770101750619206,0.023830198956994453,-0.0019146524123315745,-0.011060976346796147,-0.011988137296360724,-0.01429973349832081,0.01000000867284645,0.0,-0.01808657861246943,-0.015855529370381927,-0.013030492455309295,-0.002192351092785705,-0.03705942681361507,0.04198168016255188
2004-10-19,-0.0021457861283626922,-0.006004788682107631,-0.001188541205321303,-0.0038069693663989046,0.0,0.02804804736740385,0.020104683989303318,0.0,0.01661522629752743,0.029814243892662518,-0.01035262686521854,0.014060417080403509,0.008154936231592469,-0.010139839122023764,0.009012974535357099,0.007902131531932755,0.0037758486250454304,0.005223028467759239,0.0,0.022025321757870975,0.0008406443022861421,0.0,0.008922048203102273,0.011757328566167846,-0.024330400083545367
2004-10-20,0.008601480185205235,-0.01248487583144997,-0.012296731568672392,-0.007688408932233548,0.0,-0.021297289795571994,-0.01856920538632112,0.0,-0.020898499301312712,-0.010757794713995517,-0.008826428781198659,-0.009163276029168,-0.021907612620661876,-0.0008305310128454702,-0.010654371957871889,-0.02175014222627214,-0.0051191712434836,-0.008694840649757452,0.0,-0.007899395364425965,-0.007418795649280274,-0.01730593076198461,-0.008579158965944522,-0.003098924307399553,-0.01876002758148254
2004-10-21,0.01634560434456178,-0.0008156793389185735,0.0008032005953502175,-0.005593239507206249,0.0,-0.0056891345226204315,0.00731284797877807,0.0,-0.016327631708850987,0.005117574879428544,0.009894496946858178,-0.017522541202954378,0.0013783584065873988,0.009697934958196264,0.005982809603668038,-0.030610125934719012,0.011911502496167126,-0.006794514149905839,0.0,-0.008812519567591104,-0.006769190976506523,-0.0012709423964110123,-0.002795761902200544,-0.016397210918975724,0.0504779625862779
2004-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-25,-0.010721815016919156,-0.002040785186144589,-0.009630794245085172,-0.0041493933563011565,0.0,-0.030753783769484566,-0.03122836594508316,0.0,-0.004451055774577384,-0.04184571450638774,-0.049640771263993466,0.014986365079105335,-0.018066115764534096,-0.0052140130040980726,-0.050064860096998065,-0.021228908780876576,0.02278412632567761,-0.00728532713965746,0.0,-0.010606865991671821,0.0031236862097097085,-0.0179966895832826,-0.008343902412194515,-0.011772125048290283,0.00410617110725342
2004-10-26,0.02112622636238881,0.023721877529967017,-0.008508938725884985,0.00810186068216967,0.0,0.002066084157445358,-0.0010706017825286018,0.0,0.027850300541809148,-0.010793707600356806,-0.03264607389986118,-0.001830309970348054,0.005431929853791484,-0.03586204791891168,0.028685232120950532,0.004795666936307841,0.02235892439714937,0.017756109114709373,0.0,0.007094520403535309,0.029016212004077113,-0.010366556248529668,-0.0107700594123189,-0.025423730881224293,-0.020114967814473084
2004-10-27,0.006614371497399851,-0.003995220883996287,-0.016346546995854916,-0.002939173851151944,0.0,0.012665694104239789,0.010955040715240782,0.0,-0.020208498599587843,0.024676851699534152,0.027353480220184467,0.020293349276093497,0.011153701695081786,0.011731039727096881,-0.006971288965927136,0.0018982039020392083,0.003653975727095471,0.002374317057791897,0.0,0.004539736227757496,0.006464941408976355,0.01889267028670427,0.028034889715999878,-0.0033634426331187184,0.00203023654523915
2004-10-28,0.013523754184274983,0.01684717493592447,0.039468218198784655,0.0006447876881370274,0.0,0.017452007213173193,0.02862192969440147,0.0,-0.003699557984002233,-0.008518991030664114,-0.010719206954515115,-0.003235042487756745,0.016718420840992287,-0.005090506280225782,-0.009694747853027819,0.0018946901510887848,0.04336652633177751,0.022861598355375934,0.0,0.02664799035155685,-0.0031433064547577994,0.014136229860612026,0.0009928514373318542,0.007490358697098687,0.018572702108082595
2004-10-29,-0.0031660982245049762,0.060354980523600776,-0.0023980449722016406,0.001334889519204907,0.0,-0.010148665232174836,-0.012595970233043818,0.0,-0.017545537141882228,-0.008427001152322311,0.06815794526356234,-0.002043584485522554,0.013900629873180304,0.020466208483721715,0.006864032665367281,-0.016209206669116405,-0.02178267250542909,-0.008319283248865328,0.0,-0.001973358730676389,0.013572769819480301,0.01122373122820619,-0.00648022780645896,0.01339868765689256,-0.023317563521965234
2004-11-01,0.012251342226349715,0.014881009611887874,0.003205079220378826,-0.0015169708749325217,0.0,0.0001444351834058999,-0.004174817635076877,0.0,0.0013229698006700374,0.018330291470151083,0.0062172950712700015,0.015418049391095812,-0.009195786798511851,0.002228356906886386,0.04749665120387214,-0.009062000981329144,0.02082517572880871,0.012453967353745377,0.0,-0.004106451501108999,-0.07872311200865456,0.003938439282121342,-0.006455874324043154,0.009432426316588804,0.0184431362172921
2004-11-02,0.0025401294164131283,0.06928150080925977,0.021565532295922507,0.03632431096182165,0.0,0.017181603425970415,0.02445557202919546,0.0,0.0255732655030827,0.034200587766203716,-0.017886154050749448,-0.0017793774667695939,0.0015187207397715508,0.00583655050429166,0.002133716648329953,-0.0022168924941604606,-0.018216424219682614,-0.009362310737371815,0.0,0.008552295866186554,0.004845130349397264,-0.004279630360744635,0.009646236517110385,-0.0019966456499319607,0.03144096512812
2004-11-03,0.018183190975584518,0.007199145832135878,0.004691152986418867,0.009462500071493851,0.0,0.0024130546274840903,0.0014777279269659882,0.0,0.0005520201578295136,-0.0009493416342661876,0.018543028205138423,0.017112237503274175,0.03706824021165378,0.0019342276175873252,0.03864579635207388,0.0220518871722597,0.02635296568058232,0.013365526129700322,0.0,0.023016339605842928,0.00014603311629768356,-0.007521525474478596,0.020767018207364263,0.0070422315930323,-0.016049126873249775
2004-11-04,-0.004098754280680406,0.03029276114430801,0.0023346540992825737,-0.013862621190566804,0.0,0.007221802256200727,0.01214533836010867,0.0,-0.01177114463546236,0.0009502437402113539,-0.017880401180646377,-0.0067764251253202845,0.004386716032589888,0.04412582357645034,-0.013632555150726144,-0.0019022070843242034,0.013641347645825475,-0.004084349010588517,0.0,-0.005624701870925564,-0.00701235571861325,0.0003608888203621152,0.01663956814165579,0.009774343553149212,0.022878985593777657
2004-11-05,0.003527677036222032,-0.0016518382442360924,0.030667677442949293,0.007051078452957604,0.0,0.11584413150591688,0.06381072517115949,0.0,0.005676533818488094,-0.005854419354810458,0.007944445075807716,0.017644982499779527,0.03170495312639887,-0.011621828692890857,0.035955496339538096,-0.007187542114342138,-0.005584331568451062,-0.004220833367664767,0.0,0.0242632464420387,-0.008386048029827009,-0.010461724940916461,-0.009462263914599145,-0.007318803080265224,-0.01787236307759177
2004-11-08,-0.006737445246314588,-0.031436097854939615,0.025235450873940746,-0.0027475252646349535,0.0,-0.016001024301790512,-0.0006325496499357541,-0.004632713870918015,0.0037012693879898695,0.0009549951234157916,0.03776681739627197,0.04531265833021658,-0.007996270424733942,0.0018707512813183058,-0.004915246112305427,-0.016343968066760084,0.02084391062990587,0.016045230097089913,0.0,-0.0010899380748810028,-0.009495539690792199,-0.004192481583620733,0.007874492214147155,-0.008403342030464112,-0.004685617413810572
2004-11-09,0.016146887580653413,-0.023573642749110335,0.006612739574749504,0.003154956737579262,0.0,0.007938595658313119,-0.008649801906151056,0.001329827869895217,-0.004333005814082358,-0.00985844873450148,0.0031645689956498746,0.011168883476965652,0.003477174694917373,0.012803401460289132,-0.012096774522229903,0.007415592567630025,0.009391391968139207,0.0035805888663622554,0.0,0.0029824212963114327,-0.01318161855382749,-0.007505030924325196,-0.011463352170389074,-0.0029581287269390133,-0.013904124194648149
2004-11-10,0.014511681132733045,0.01574530315397915,-0.008759101811986802,0.01258028924278154,0.0,0.03874488083315786,0.027239812639342942,-0.003320093648842004,0.008055629918463314,0.009314237635324796,-0.0012618585036158203,0.03543304655799506,-0.0012600397542046338,0.0031603615492996617,0.006734722941673432,0.001217629121215813,0.002111230552657384,0.005015113442494723,0.0,0.014070173999276125,0.0186703613875725,0.012910308603514276,0.005247457705396252,0.005532855797223402,-0.0008882322756107452
2004-11-11,-0.007295123866613129,-0.0010334373384740525,-0.009941134559482201,0.004680868575520414,0.0,-0.0019566780989096477,-0.03293963949046819,-0.00799467054494063,0.002847339220235501,0.025139153207338394,-0.02590017999925054,-0.011829348785086458,-0.004100345368168834,-0.011814144424698303,-0.004763875684358876,-0.003869524443669725,-0.011734192042933134,0.0015908306016323426,0.0,-0.00636533458458044,-0.019073145099918754,0.01311000081406144,-0.006251177081335602,-0.0003987484142693454,-0.0034448117767175157
2004-11-12,-0.0029539168090398915,0.005862071596342888,-0.002231335504405463,-0.0002176599995334927,0.0,0.0030633875657000154,0.0037488960423446294,0.0026863872945210865,-0.0006410905056170035,-0.010554031917999751,-0.004539539200900111,0.0003206368114543334,-0.002375236619974408,0.0007969920239989658,0.002240536272731797,0.00016647491567645112,0.005007176495058774,0.00041796933435733763,0.0,-0.004030740510304054,0.011089103861982474,0.0019770059589905298,0.005382651639510572,0.0023933231384900555,0.0008920950330615351
2004-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-16,-0.00028898971247337535,-0.011655815964985328,0.012672473234274229,0.0014807391763842492,0.0,0.00977274544682838,-0.013979304255887892,-0.013395827120716741,-0.001283101456868052,0.005333334821515434,0.0035830195527459807,0.03440539958007771,0.01476184887644627,0.002389173266859501,0.02591205364017024,0.0013871164951806403,0.01077846200796273,-0.004896541749176753,0.0,0.021680998856665967,0.025841365441592545,-0.002690610329666332,0.0010320425308292247,0.005332257547225883,0.040329789196186905
2004-11-17,0.005421033371251438,-0.007284047347498657,-0.003680529830959345,-0.010350072762926432,0.0,0.034720594691846296,-0.0019480717646611634,-0.0006789073439090743,-0.0020189487621767865,0.004680915130873764,0.034079881941246226,-0.0027889334766587615,0.047239206864674754,0.02251065483585135,0.017432587951645928,-0.012743811537041516,0.013591592617053339,0.012175665213487674,0.0,0.015420522908725864,0.04115403645036042,-0.021582679517531567,0.013853985219258957,-0.0023749450006538275,0.04144356541957328
2004-11-18,0.0063982699539646415,-0.027952519949353327,-0.006280059587626008,-0.00747021572820139,0.0,-0.004442978211562698,-0.014421988223232596,0.00067936857222195,0.003678224250244222,-0.008541735719055366,-0.0006277607464065804,-0.009426182447477283,-0.012098561726933021,0.047396995271395514,0.015576351208379524,0.028454414258755722,-0.006788894110743349,0.021237742713985375,0.0,0.004110016813662298,-0.0066112479324758056,-0.014705938038939714,0.016715346605900017,0.01936208646086346,0.012133615445533152
2004-11-19,-0.0035002891201971753,-0.008626878998953202,-0.011524186258422442,0.011776668294841697,0.0,-0.03628886153118349,-0.018153811812951615,-0.0013578146878181485,-0.033715101208245835,0.0111215446607007,-0.026381914213641,0.009829577208031015,-0.014968274338719834,0.06552921898787334,-0.02195165755159989,-0.009276927411962843,-0.0023996272322598378,-0.01129165265155363,0.0,-0.010684045794386754,-0.008071363249158248,-0.009514894329324397,-0.014127634103746733,-0.004125847586727516,-0.0035557863019213265
2004-11-22,0.013978472747255832,-0.023567788989425464,-0.006769416450868704,0.005732286814598586,0.0,-0.03022177495832934,-0.01658454552132327,0.012236574267070921,0.009860610993795538,0.035476424292914865,-0.02258066977224038,0.0007248596359679116,-0.008902508129228326,0.03481086086535812,0.006860694256165756,-0.004241279314335378,-0.014505477192069183,0.004403898988644794,0.0,-0.004628285252652908,-0.017701719331087773,-0.012808444212118464,-0.002536300844538375,-0.014930068455820233,0.0015293703546683801
2004-11-23,0.0058678108798997375,0.027849981117744615,-0.014009890653243762,0.0370258007416453,0.0,0.018094953003005676,0.01618050661128434,0.01880458808953578,-0.007980433022304334,0.032914445577454376,0.04521455028809784,0.00848509623347593,0.00743378559699015,0.0401435503341987,0.004769793584699311,0.014935263671167709,0.0015039688501601312,0.010716177277662053,0.0,0.007327027651246931,0.011771620647109238,0.020415945390945378,0.005721187553033857,0.014283471668834036,0.04886486780974386
2004-11-24,0.010964278689751694,0.012283242371363468,0.02227349633830067,0.052443900544001165,0.0,-0.0025918849604001926,0.0007849430551840619,0.025708696333092584,-0.02489119814809837,-0.011297838317925302,-0.009472662972460966,-0.007592836760937582,0.004150625170822098,0.057567876400521634,0.0036814349966325377,0.0027250927166058148,-0.0035203585545258154,-0.0013435479466509248,0.0,0.0009092521744740178,-0.005458271586051611,0.007853440299880221,0.005309414413555924,-0.005085288119471287,0.039988340109973874
2004-11-25,0.009176914334160235,0.05888649505974919,0.021412402058870184,0.01546738427074068,0.0,-0.02351197917840908,0.0014565347623425318,-0.009640102449623988,-0.022905908133495134,-0.008936430736957601,0.04335347996873584,0.03205126587051299,-0.025719510641606935,-0.018756334011320375,-0.010328185215176977,-0.0002717852642624141,0.0028163205213287412,-0.013809902524794748,0.0,0.029347994520062315,0.011409603407003033,0.011688260400428918,0.01194592895315938,-0.005425767256008407,-0.029118031986953063
2004-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-29,0.01563794581973732,0.032355884125517376,0.033100405303526426,0.01370076536997078,0.0,0.037511097477270106,0.013537779947491835,0.0032445669900420526,0.012814094431921275,0.011973363490929811,0.04613511021538175,-0.0004007304713448123,0.056253891048146265,0.06378557296268172,0.02467570661017593,0.013320351789226414,0.03015376132162162,0.022221158874484503,0.0,0.03434935979357823,-0.006283056533999631,0.026224103010959565,-0.0047219481739282365,0.0022137790311935746,-0.023166389030623846
2004-11-30,0.016414556323020246,-0.04178905694964563,0.029547947635789384,-0.0017814305624666016,0.0,-0.04018569091228108,-0.026603451251985377,0.023285900013750638,0.014221324557136539,0.003943976410974326,-0.02920560604495792,-0.004409725864794711,0.010859907757983844,0.015234350931132568,0.008376176681611947,0.0011803906800058606,0.027931844738803502,0.024728683304041654,0.0,0.005972261191447004,-0.009340335259228394,-0.00714792204656467,-0.006991742974898796,0.0015777606884799233,-0.023026981620512754
2004-12-01,0.010010009602293923,-0.016013670003216185,-0.012102350803133599,0.000659513753955121,0.0,0.017816316869879723,0.01190746258646147,0.007585335311613317,0.020210791080801593,0.010039302080087298,0.06528273343472968,-0.025468078040706166,0.0,0.02654869334875465,0.021332806574753116,-0.000535938372157152,-0.019007004673227912,-0.010277230975056062,0.0,-0.01461371478771667,-0.005076966798965521,0.020518347038710694,-0.017853714223620698,7.878179192344348e-05,-0.008360174447468838
2004-12-02,0.023785865210103507,0.04120500583927411,0.011200495459322113,-0.0033341960882394828,0.0,0.08027004278527716,0.06556091314699586,0.009410288942508505,0.02748816778597507,0.019590900916998777,0.07229600068688247,0.008986703527757545,0.01324500489398428,0.021176931319150327,0.07495379830644988,-0.005093817416848223,-0.013494056487168171,-0.015029076799520036,0.0,0.0015889182693991089,0.0030617688450169656,0.01887124656837047,0.02483513124570136,0.002126460112393813,0.01950228605920734
2004-12-03,0.0077444141457003735,-0.02228134629510048,0.001384541034735065,-0.003617729941738479,0.0,-0.009143511454264286,0.0034707808780338745,-0.010565493209791166,0.0031364570228211708,-0.019355769764555664,-0.06399789905328801,-0.011568358414082547,0.028177216111014314,-0.03229954270539104,-0.0063622952232903485,-0.011048251242474993,-0.013726528211924216,-0.004699795537625673,0.0,-0.008923777960997636,-0.018313983725881222,0.011251474918316129,0.016738523038398734,0.020433814191861188,-0.011457628942689646
2004-12-06,0.014281210845300762,-0.01598637140995951,0.04251648402885211,-0.011712367527730305,0.0,0.013900166775479894,-0.0038780131031437293,0.0037688440766130427,-0.023450418552186214,-0.0015848384020673567,0.061339342966177046,-0.012739547571782306,0.009323327025152928,-0.011568378828885728,-0.003980284688868796,-0.0008174054304325162,-0.010334692876856733,-0.017950088130745834,0.0,-0.00940443493962384,-0.026946989489983864,0.006846996549403128,0.022728668496284188,0.04698094790176377,0.004736996278452477
2004-12-07,-0.002336218995891204,-0.0017283492527386812,0.022214792950480122,0.007703265723268071,0.0,-0.01601371350362868,0.014099352830804213,0.006883527853285498,-0.02617942701054321,-0.0036074259057923275,-0.018557813899413356,0.00923203164325792,0.021413548621860068,-0.04316960948024018,-0.007905486241247872,-0.0057267685672450774,0.00480260073528993,0.003046330352867832,0.0,0.019593367465799094,0.010651201083996309,-0.004420236703198688,-0.0015616406677946282,-0.0072090312633432685,0.003109625752325096
2004-12-08,0.014682661887684523,-0.021814376006715874,-0.014920453350865892,-0.007134690962740331,0.0,-0.002692985888166577,0.012554446710095313,-0.005593536570169255,-0.017889975226515142,-0.011585877526317234,-0.017558117715868127,-0.019958401557728767,-0.018635168158899207,0.014838614283460005,0.0382662544223904,-0.040427922394955185,-0.004166870875175088,-0.014331883832301995,0.0,-0.023112987512709737,-0.025293591561122097,-0.015198141794300568,0.0034289544633612223,-0.006149983623032873,-0.01859999781668009
2004-12-09,0.005987692277823253,-0.014867259337838723,-0.038854191097308366,0.008686362460415209,0.0,0.017727245710332795,0.01905936809003883,0.0,0.008664809115292549,0.015531143779845102,-0.01704698790467174,0.012091635600432138,0.016755021309520446,-0.011855409634111691,0.021590617162274173,-0.017892812868429142,0.005316494352670897,0.008877341502257607,0.0,-0.0015548406357114297,0.004942843765574079,-0.011097614183609661,0.0013789261559504773,0.0046223447000481865,0.01650701800634824
2004-12-10,-0.004278023466122383,0.028745930264235886,-0.006509057678014796,-0.008180978008233475,0.0,-0.031145459960333133,-0.014881899274132748,-0.012499924182888922,-0.02538072971983807,0.02294042463636936,0.010629400506719788,-0.021379175798300176,-0.011947263594210278,-0.017996355556647137,-0.017419305655002715,0.015308437586180501,-0.004309042683486086,0.011721454856170821,0.0,0.011577532598456619,-0.001690756447577435,-0.005260376003540457,-0.017661497418201666,-0.009870143458661884,-0.008319948896008955
