window_start,window_end,base_VaR_95,stress_VaR_95,delta_VaR_95,base_ES_95,stress_ES_95,delta_ES_95,base_Drawdown,stress_Drawdown,delta_Drawdown,base_sector.Consumer,base_sector.Energy,base_sector.Finance,base_sector.IT,base_sector.Pharma,stress_sector.Consumer,stress_sector.Energy,stress_sector.Finance,stress_sector.IT,stress_sector.Pharma,delta_sector.Consumer,delta_sector.Energy,delta_sector.Finance,delta_sector.IT,delta_sector.Pharma
2005-07-18,2007-07-30,0.021845178248468898,0.024262545422884908,0.0024173671744160095,0.03370113446579161,0.0124065892055622,-0.021294545260229406,-0.2728856907031107,-0.06776210054369328,0.20512359015941742,0.00023668349106711745,0.0009536474025302733,0.0004213955989123437,0.00031454604256006704,0.00025285766791796084,0.0005428151112132197,0.04200559692806689,0.000934238725431664,0.004350494168406581,0.00045370894122321784,0.0003061316201461023,0.04105194952553662,0.0005128431265193202,0.004035948125846514,0.000200851273305257
2005-08-17,2007-08-29,0.022466520758865845,0.0018247688571990765,-0.02064175190166677,0.03151238773260353,0.007221098116538604,-0.024291289616064925,-0.276664009405595,-0.04560110656566438,0.2310629028399306,0.0002066056876362322,0.00022489719576253997,0.0003719542173219496,0.00022637096680409543,0.00020443394959154785,0.005410527494749481,0.004708972505657451,0.006039303090442184,0.004774297570938101,0.0045924509713940725,0.005203921807113249,0.0044840753098949115,0.005667348873120235,0.004547926604134006,0.004388017021802524
2005-09-16,2007-09-27,0.02244349841265519,0.0019415454170546521,-0.02050195299560054,0.031509363237601826,0.007124319407891979,-0.024385043829709845,-0.27658294332285227,-0.045363552900984885,0.2312193904218674,0.00019318578149149618,0.00026854485573440365,0.00043037073518878915,0.00021916930324358312,0.00020331042664476143,0.005322379611943375,0.004791115941375418,0.006159082172773223,0.0048231053568159885,0.004603941849104873,0.005129193830451879,0.004522571085641015,0.005728711437584434,0.0046039360535724055,0.0044006314224601115
2005-10-18,2007-10-29,0.022832937991610406,0.002218373245189023,-0.02061456474642138,0.03137805180259888,0.006326740565799459,-0.02505131123679942,-0.2765499170267214,-0.0434352776507758,0.23311463937594556,0.00019463607532706803,0.00032708333577967906,0.0005204243220728989,0.0002205753515474723,0.00021524567022296096,0.005096928364966015,0.005327975043636731,0.006712874896432607,0.004715795987499543,0.00467570169921461,0.0049022922896389464,0.005000891707857052,0.006192450574359708,0.004495220635952071,0.004460456028991649
2005-11-21,2007-11-28,0.022915413051010504,0.002174138051989372,-0.020741274999021134,0.03179118937348346,0.006701638270483586,-0.02508955110299987,-0.2765305795199099,-0.04318497383425902,0.23334560568565088,0.0001898324874556515,0.000324134010065004,0.0005001326728507914,0.00015064562613606992,0.00018518107344253626,0.005025609672530063,0.005387253295428114,0.006798581914030807,0.004671979466178484,0.004556052624782461,0.004835777185074412,0.00506311928536311,0.006298449241180016,0.004521333840042415,0.004370871551339924
2005-12-20,2007-12-31,0.022936635983618895,0.0024329273360626635,-0.020503708647556233,0.032086271854683865,0.006716708535002307,-0.025369563319681557,-0.2764475111439993,-0.042310297186026025,0.23413721395797327,0.00017084401238374425,0.00040344081087226324,0.000497553920356018,0.00016145483686564043,0.0002093197826209572,0.004855054914253824,0.005669635880729814,0.006851304669129738,0.0048203012683227355,0.004615879950344069,0.00468421090187008,0.005266195069857551,0.006353750748773719,0.004658846431457095,0.004406560167723112
2006-01-19,2008-01-29,0.025178483316888083,0.05325548180805514,0.028076998491167054,0.03589269989685074,0.06396969838801779,0.02807699849116705,-0.27636545953198294,-0.9999990033765234,-0.7236335438445405,0.00014235059532026936,0.00028786468506857905,0.0004986015618577713,7.068626824157482e-05,0.00010144764737864011,-0.004675446019839069,-0.006049078198804406,-0.006288414922569996,-0.005087831563394897,-0.00487527702869185,-0.0048177966151593385,-0.006336942883872985,-0.006787016484427768,-0.005158517831636472,-0.0049767246760704905
2006-02-21,2008-02-27,0.025719006473559968,0.05466420649234646,0.028945200018786494,0.03651906691472526,0.06546426693351176,0.028945200018786504,-0.27627239680313753,-0.9999994047692403,-0.7237270079661028,0.00011598837774126401,0.00030020281771257214,0.00044548898504748457,7.568197270583608e-05,3.526993226218043e-05,-0.004760804460488805,-0.006508527790873419,-0.006429548936769321,-0.005341420200175833,-0.004932266545009787,-0.004876792838230068,-0.006808730608585991,-0.006875037921816806,-0.005417102172881669,-0.004967536477271967
2006-03-23,2008-04-01,0.02774749916627163,0.05817754805935983,0.030430048893088202,0.03841960727850126,0.06884965617158945,0.030430048893088188,-0.27616576952960803,-0.9999997611942102,-0.7238339916646022,0.0001013530275364093,0.00023567438228301179,0.00032017983269921527,3.38523749843271e-05,3.909628863744651e-06,-0.004600881902414093,-0.006964926608848754,-0.007320708006699224,-0.0058577257062584894,-0.004990837422500926,-0.0047022349299505025,-0.007200600991131766,-0.0076408878393984395,-0.005891578081242817,-0.004994747051364671
2006-04-26,2008-05-05,0.02770131315655031,0.05815497093660325,0.030453657780052937,0.0384112132473589,0.06886487102741184,0.030453657780052948,-0.27570887254557297,-0.9999997474158382,-0.7242908748702652,8.558248462289738e-05,0.00025649051287784756,0.0003953887782019248,0.00010454864833026174,2.130061217175943e-05,-0.004514989987093184,-0.006963046241995842,-0.007349406723958888,-0.005877427354898924,-0.004885476435901415,-0.004600572471716081,-0.00721953675487369,-0.0077447955021608126,-0.005981976003229185,-0.004906777048073175
2006-05-26,2008-06-04,0.027138261300579954,0.05701201581053586,0.029873754509955906,0.03701167850515894,0.06688543301511485,0.029873754509955906,-0.25441630130034926,-0.9999996664546196,-0.7455833651542703,9.678341751830427e-05,0.00021056932723825502,0.0003229346839476395,0.0001285048500837612,4.7466744147797205e-05,-0.004208314446492533,-0.006899798252386059,-0.007512608319191524,-0.005787885083704367,-0.004658889385245672,-0.004305097864010838,-0.007110367579624313,-0.007835543003139165,-0.005916389933788128,-0.00470635612939347
2006-06-26,2008-07-03,0.02576314396485657,0.054586189762249895,0.028823045797393327,0.035695210835900486,0.0645182566332938,0.028823045797393317,-0.2897192496501276,-0.9999994472737257,-0.7102801976235982,5.790287123434837e-05,0.00017322085374512004,0.0002522892043769697,8.839574368680042e-05,7.385861093011277e-05,-0.0037226190730037857,-0.006687053242327057,-0.007703299993206824,-0.005862379456863689,-0.004202026748018618,-0.003780521944238134,-0.006860274096072177,-0.007955589197583794,-0.00595077520055049,-0.00427588535894873
2006-07-25,2008-08-01,0.02699729804798589,0.05653363052297062,0.02953633247498473,0.036144134220260395,0.06568046669524513,0.029536332474984738,-0.30244893560827546,-0.9999995895560446,-0.6975506539477692,0.00011406558203597993,0.00027432317949175694,0.00033574926112230616,6.384117178962979e-05,8.898965616483435e-05,-0.0034083777565744014,-0.006817164442712959,-0.008449459342303428,-0.005987104151185931,-0.00399725793160351,-0.003522443338610381,-0.007091487622204716,-0.008785208603425734,-0.006050945322975561,-0.004086247587768345
2006-08-24,2008-09-02,0.027721182968916114,0.057659986304294655,0.02993880333537854,0.036207999762656345,0.06614680309803489,0.029938803335378544,-0.3023749341505597,-0.999999681415197,-0.6976247472646373,0.0001158911458932455,0.0002122623374389652,0.0003207018963168438,6.404524543703548e-05,5.309576837174418e-05,-0.003386629378953158,-0.006907883690812638,-0.008801710405928715,-0.006098101778619391,-0.00397848168760681,-0.003502520524846403,-0.007120146028251603,-0.009122412302245558,-0.006162147024056427,-0.004031577455978554
2006-09-22,2008-10-03,0.028111667767382473,0.05863894418535253,0.030527276417970057,0.03624591866300318,0.06677319508097325,0.030527276417970067,-0.3027791820175994,-0.9999997964291382,-0.6972206144115387,8.804378005901891e-05,0.000158372440216834,0.00023874010724482154,-4.2363785213847753e-05,2.415857676905912e-05,-0.00330173158277111,-0.00695335741399828,-0.009246305303403838,-0.006569189213198992,-0.003989741785521957,-0.003389775362830129,-0.007111729854215114,-0.00948504541064866,-0.006526825427985144,-0.0040139003622910166
2006-10-26,2008-11-06,0.03081154559712092,0.06535091890946626,0.03453937331234534,0.0420754613108447,0.07661483462319003,0.034539373312345335,-0.4528486372997606,-0.9999999808206125,-0.5471513435208519,6.604339504945714e-05,7.458825018083286e-05,0.00015297907606427936,-0.0002032345609410863,-9.559856011008574e-05,-0.0037389265319942647,-0.007815652486723597,-0.01041611197315598,-0.007931513272588994,-0.004642391447639111,-0.003804969927043722,-0.00789024073690443,-0.010569091049220259,-0.007728278711647908,-0.004546792887529025
2006-11-24,2008-12-08,0.031460959128423324,0.06711805988204482,0.035657100753621496,0.042871020527899796,0.07852812128152128,0.03565710075362149,-0.45540791355162863,-0.9999999904683733,-0.5445920769167447,7.228085122553685e-05,8.289760191960609e-05,3.028660430236263e-05,-0.00029048768461572297,-0.00010942056968852913,-0.003765493287581853,-0.00808101547124472,-0.010937205373907483,-0.008298919331694582,-0.004788910486049601,-0.0038377741388073896,-0.008163913073164327,-0.010967491978209846,-0.008008431647078859,-0.004679489916361072
2006-12-26,2009-01-12,0.03200788291367478,0.06821984218577899,0.03621195927210421,0.04345664433863153,0.07966860361073573,0.0362119592721042,-0.4551302293341777,-0.999999992559311,-0.5448697632251334,0.00010403361055275652,0.0001386190500092749,6.75798915503949e-05,-0.0003215462375073785,-0.00010345054525566278,-0.0036248701021243555,-0.008075666175317556,-0.011190196673036426,-0.008584298075648289,-0.004851692476628195,-0.003728903712677112,-0.00821428522532683,-0.01125777656458682,-0.00826275183814091,-0.004748241931372532
2007-01-25,2009-02-11,0.03208597753570739,0.06869986965718464,0.03661389212147725,0.04345549663287697,0.08006938875435422,0.036613892121477254,-0.4548884336323363,-0.9999999940143044,-0.5451115603819681,0.0001032440524067555,0.00015867051680429676,9.26610565164903e-06,-0.00034301091710297384,-0.0001048213010681602,-0.003577360114939397,-0.008135216818962227,-0.011419093080638647,-0.00871818805955032,-0.004940685590695096,-0.003680604167346152,-0.008293887335766524,-0.011428359186290296,-0.008375177142447345,-0.004835864289626936
2007-02-28,2009-03-17,0.031874018005719366,0.06868074696799521,0.036806728962275846,0.043398163276730205,0.08020489223900604,0.03680672896227583,-0.4542761523002923,-0.9999999946696624,-0.5457238423693701,6.247222497987737e-05,0.00014130911862941616,-3.531772129213084e-05,-0.00032290377490467616,-8.808918541241587e-05,-0.0034112062725257957,-0.008245079357632178,-0.011699732964549736,-0.008798176911997484,-0.004895062793570569,-0.003473678497505673,-0.008386388476261594,-0.011664415243257606,-0.008475273137092808,-0.004806973608158153
2007-03-30,2009-04-21,0.031427169607100465,0.06828571002683605,0.03685854041973558,0.04330463030907963,0.08016317072881521,0.03685854041973558,-0.45558728276472865,-0.9999999937711986,-0.54441271100647,0.00010739725428830764,0.00021282901239714485,0.00010584136760514494,-0.0002292073655700803,2.2830084226817512e-06,-0.00325450085246626,-0.008159497102309654,-0.011841990146532956,-0.008611246530057858,-0.0047921625112256555,-0.0033618981067545677,-0.008372326114706799,-0.011947831514138101,-0.008382039164487778,-0.004794445519648337
2007-05-03,2009-05-21,0.031051725196925326,0.007809802027196356,-0.02324192316972897,0.04304941757567997,0.00418789035155829,-0.03886152722412168,-0.45600664165852217,-0.05880017809545008,0.3972064635630721,0.0001029777814525494,0.00024260340229760184,0.0002442933475348051,-0.00016209315687446777,4.985905225337305e-05,0.003570063632716158,0.00897690309218615,0.012849795701010766,0.008723574867721441,0.005218830357151024,0.0034670858512636086,0.008734299689888548,0.012605502353475961,0.00888566802459591,0.005168971304897651
2007-06-01,2009-06-19,0.031234188625677402,0.00808261621159245,-0.023151572414084953,0.0428887709495259,0.003571966112256038,-0.03931680483726986,-0.45273324766790685,-0.058021490430323654,0.39471175723758317,9.19463589269344e-05,0.00022576883445334418,0.00021526707422219257,-5.040505959242233e-05,9.435495746346012e-05,0.0035846774616560555,0.008949392408735421,0.012927667914212931,0.009097580333606763,0.005334418884532195,0.003492731102729121,0.008723623574282077,0.012712400839990739,0.009147985393199186,0.005240063927068736
2007-07-02,2009-07-20,0.031559594250577805,0.008266647683164308,-0.023292946567413497,0.04324981427195093,0.00342357233820881,-0.039826241933742124,-0.4527803230917575,-0.0571494899024131,0.3956308331893444,0.0001266235360110206,0.00023892570378197643,0.00021031065488726408,3.232693205671847e-05,0.00011392596461452899,0.003600043492660352,0.008991752974145256,0.013100113004577875,0.0094126645597682,0.005443780693941936,0.0034734199566493315,0.00875282727036328,0.01288980234969061,0.00938033762771148,0.005329854729327407
2007-07-31,2009-08-18,0.031727319121861136,0.008380279550193416,-0.02334703957166772,0.04327282256142067,0.0031652238893661168,-0.04010759867205455,-0.4532487920505217,-0.05678266408242897,0.3964661279680927,9.901255775642201e-05,0.0002588695846813319,0.00019071300479199958,6.820162863614514e-05,0.00017992740023002154,0.003667045066137801,0.009002335546192796,0.013162481469581926,0.009527442183443556,0.005545018582794392,0.0035680325083813787,0.008743465961511465,0.012971768464789927,0.00945924055480741,0.0053650911825643705
2007-08-30,2009-09-16,0.031136627824857266,0.008633537697608913,-0.022503090127248354,0.0431743569380818,0.0034041914156156096,-0.039770165522466185,-0.45303480114691513,-0.057373043645415955,0.3956617575014992,0.00010932384118856718,0.00028873957231554943,0.00024533874133140935,0.00015205510409799087,0.00022577974771526818,0.003601090574376377,0.008969379076007552,0.01309438557695758,0.00959898672803547,0.005527560573737986,0.00349176673318781,0.008680639503692003,0.012849046835626172,0.00944693162393748,0.005301780826022718
2007-09-28,2009-10-21,0.031102406894864886,0.008670715378675515,-0.022431691516189373,0.04315520024427226,0.0033820779707318537,-0.03977312227354041,-0.452319016293834,-0.05715512645786211,0.39516388983597184,0.00012519994248489887,0.00022185998882512031,0.00020044121258769323,0.00014708663945472918,0.0002658045187508985,0.003641256387146249,0.008866247885483845,0.013057991437053785,0.009570885301804787,0.005597133564155082,0.00351605644466135,0.008644387896658725,0.012857550224466092,0.009423798662350057,0.005331329045404183
2007-10-30,2009-11-20,0.031086406724776645,0.00843617117681077,-0.022650235547965875,0.04315731122702716,0.0036347333254397357,-0.03952257790158742,-0.4528243252862535,-0.05775446387490081,0.3950698614113527,0.00012819548813072505,0.00014158298297408233,0.0001325857766565839,0.00017392744259906638,0.00028058521768787697,0.003656559276312316,0.008496246058318259,0.012840868265392583,0.009776530988622158,0.005609250220990436,0.0035283637881815912,0.008354663075344177,0.012708282488736,0.009602603546023093,0.0053286650033025585
2007-11-29,2009-12-21,0.030991126343855823,0.008277134164367218,-0.022713992179488607,0.04300774375976605,0.003739483251543003,-0.039268260508223046,-0.4523258378363485,-0.05824522506950794,0.3940806127668406,0.00012032311493680602,0.00012813596928081588,0.00010766453770021023,0.0002374414136092102,0.0003435061388351274,0.003624063385922004,0.00840681494184856,0.01273450224699677,0.009792658063198038,0.005647293044619846,0.003503740270985198,0.008278678972567744,0.01262683770929656,0.009555216649588827,0.0053037869057847185
2008-01-01,2010-01-22,0.031001139825271383,0.008066441573494856,-0.022934698251776527,0.043010248157794057,0.003942666759027808,-0.039067581398766246,-0.45290207811334654,-0.058637127302589194,0.39426495081075735,6.3944540511253e-05,4.611102945037514e-05,8.180835534835954e-05,0.0002166491255317294,0.00027251655743054426,0.003571621582520176,0.00821568796339327,0.012680265897863547,0.009722545328392179,0.00555849023486933,0.0035076770420089227,0.008169576933942895,0.012598457542515188,0.009505896202860449,0.005285973677438786
2008-01-30,2010-02-23,0.02935747344984554,0.008056407049631812,-0.02130106640021373,0.03989756300381198,0.002483682504334631,-0.03741388049947735,-0.3912128798415369,-0.05088888910196222,0.3403239907395747,7.691227501679602e-05,0.00011866474779743797,7.634598875661119e-05,0.0002954108896668633,0.0003631450069518716,0.0032509482609319983,0.007614370190473647,0.012576513818289852,0.009676202196908805,0.005226324941062629,0.0031740359859152023,0.007495705442676209,0.01250016782953324,0.009380791307241941,0.004863179934110757
2008-02-28,2010-03-26,0.02925607464722675,0.00744217214913705,-0.0218139024980897,0.03950287149362325,0.002804624697259449,-0.0366982467963638,-0.39157560002768377,-0.051786703236418485,0.3397888967912653,7.847879939163411e-05,8.757774549805053e-05,0.00015925838552528738,0.0002906522583141044,0.00039533039788604627,0.003110835042297687,0.007258780869300968,0.01261540066787304,0.009516726889546584,0.005207800913960641,0.0030323562429060533,0.007171203123802918,0.012456142282347753,0.009226074631232479,0.004812470516074595
2008-04-02,2010-04-28,0.026784051350400878,0.008707488265826967,-0.01807656308457391,0.03799812504281155,0.002506585426583694,-0.03549153961622785,-0.39104601417060003,-0.05297923949546321,0.3380667746751368,8.184342280955036e-05,0.00011486108687762769,0.00026279464238934924,0.00029559425286596714,0.00038012942168093766,0.0030177916823794847,0.006934807875949506,0.012297300296217832,0.009257461645330888,0.005119400942973568,0.0029359482595699344,0.0068199467890718785,0.012034505653828484,0.00896186739246492,0.00473927152129263
2008-05-06,2010-05-27,0.026980090086173927,0.008424094097863492,-0.018555995988310436,0.038010972087097625,0.0026067879030602014,-0.03540418418403742,-0.3892556813987641,-0.05326826490832633,0.3359874164904378,7.34770769589822e-05,0.00010500425365454747,0.00017063378898862045,0.00018989766683081533,0.00033617026859572596,0.003033732161499044,0.006906226508906488,0.012205782957356812,0.009078795120127641,0.005054830491176132,0.0029602550845400618,0.00680122225525194,0.012035149168368191,0.008888897453296825,0.004718660222580406
2008-06-05,2010-06-25,0.026224457923665154,0.00882636876925395,-0.017398089154411205,0.037926990715484464,0.0028761640225653516,-0.03505082669291911,-0.3491418191113211,-0.05405443362206999,0.29508738548925106,0.00012221660331473728,0.00019924850578724568,0.0002765195259240764,0.00020947146048336796,0.0003689873385288719,0.0030733501209541463,0.006909694424111261,0.012158493728065782,0.009097822820510816,0.004987909033315401,0.002951133517639409,0.006710445918324016,0.011881974202141706,0.008888351360027448,0.004618921694786529
2008-07-04,2010-07-26,0.02529309047352828,0.008818828533076148,-0.01647426194045213,0.037137353860174555,0.003025434853570123,-0.03411191900660443,-0.3444930142682927,-0.05775218125964001,0.2867408330086527,0.000183672616775863,0.0002630563654463831,0.00039766800815044397,0.0002758112704540653,0.00036104366013934734,0.0029944747570534156,0.006802487977449531,0.011931681571457338,0.008978566981745354,0.00488595963986489,0.0028108021402775524,0.006539431612003148,0.011534013563306893,0.00870275571129129,0.004524915979725543
2008-08-04,2010-08-24,0.023371259197374792,0.009586884825382197,-0.013784374371992595,0.0364984095918601,0.0035402655691031152,-0.032958144022756986,-0.3451401956161218,-0.06227412838345917,0.2828660672326626,0.00015588229980458026,0.00019411330949648195,0.00034384392466821454,0.00028439522257945465,0.00035717366236983917,0.002896775773199682,0.006383205479612028,0.011247529635652464,0.008863130997202253,0.00490291055600913,0.0027408934733951017,0.006189092170115546,0.010903685710984249,0.008578735774622799,0.004545736893639291
2008-09-04,2010-09-23,0.02330809451169549,0.009200894191234607,-0.014107200320460882,0.03626172717703916,0.0037527384741090587,-0.032508988702930106,-0.34567069511357035,-0.06369721396676904,0.2819734811468013,0.00016833985475968126,0.00021832569966228935,0.0003349547138015606,0.00028779383259198976,0.00035288194868444484,0.002863375867864835,0.006293296736813752,0.010946311613322322,0.008839740697564612,0.004928559836864546,0.0026950360131051537,0.006074971037151463,0.01061135689952076,0.008551946864972623,0.004575677888180102
2008-10-06,2010-10-22,0.023023699550287477,0.008832095849271599,-0.014191603701015878,0.03603318469567752,0.00417738929611844,-0.03185579539955908,-0.24015681414342838,-0.06597056223890328,0.17418625190452508,0.00018001021612869673,0.0002472382563755254,0.00038381050311274786,0.00038349261406838157,0.0004161556335495738,0.002870299509130864,0.006253584749672721,0.01070226447369426,0.008674040113362242,0.004966313776933915,0.002690289293002167,0.006006346493297196,0.010318453970581513,0.00829054749929386,0.004550158143384341
2008-11-07,2010-11-24,0.0201435418169499,0.007408200117662383,-0.012735341699287517,0.0273708300350863,0.0001809118995259837,-0.027189918135560317,-0.15868965971778365,-0.01868966822997998,0.13999999148780368,0.0001977277951892225,0.0002825712677362949,0.0004213063157750968,0.0004640898543449509,0.0005658256037527557,0.0023228627470028083,0.005257233694682393,0.0097038383042207,0.0076248265625715244,0.004574501462933177,0.0021251349518135857,0.004974662426946099,0.009282531988445603,0.007160736708226574,0.004008675859180421
2008-12-10,2010-12-24,0.019203980754098647,0.007007658871367729,-0.01219632188273092,0.02562761883377722,0.0005840207916891558,-0.025043598042088062,-0.1594211634874935,-0.020596520770070844,0.13882464271742265,0.00020204733455756415,0.0002712612059404502,0.00046513735538360136,0.0005596419853798182,0.0005727169753913489,0.0022476193672191416,0.004892071962318335,0.009330866743792467,0.007348272224455955,0.004463614184333262,0.0020455720326615773,0.004620810756377884,0.008865729388408865,0.006788630239076137,0.0038908972089419127
2009-01-13,2011-01-24,0.01887323513424626,0.006357481599981418,-0.012515753534264842,0.02430411241857394,0.0009266043156537348,-0.023377508102920205,-0.12580298620441246,-0.014587964472016006,0.11121502173239646,0.0001744294189142194,0.00022217302479915743,0.00043074828766921457,0.0005705550043349474,0.0005374503603430709,0.0022891047822028152,0.004604754114898984,0.008973021907005836,0.00696307926457813,0.0043361127616025254,0.0021146753632885957,0.004382581090099827,0.008542273619336621,0.006392524260243182,0.0037986624012594544
2009-02-12,2011-02-23,0.018568258852559628,0.006253324289224321,-0.012314934563335307,0.02336909420810407,0.0014524889336798785,-0.02191660527442419,-0.14311197527003844,-0.014944721443606463,0.128167253826432,0.00014276646465840012,0.00014913796718338121,0.00043678998805604587,0.0005381857318792077,0.0004843177200240195,0.0023780464518062894,0.0044160155752121,0.008752846474098927,0.006807846427809601,0.004218026084658086,0.002235279987147889,0.004266877608028719,0.00831605648604288,0.006269660695930394,0.0037337083646340665
2009-03-18,2011-03-25,0.017915720759294686,0.006652266540617048,-0.011263454218677638,0.022757611167265525,0.0018103761326462098,-0.020947235034619316,-0.14320173387776405,-0.015314323349747241,0.1278874105280168,0.00016789085404448313,0.0002091601764803445,0.0005415010842462565,0.0005523596787351667,0.0004905969559179707,0.0023659900387419846,0.0044501996302114145,0.008538953357482374,0.006762131111458609,0.004412221911441575,0.0021980991846975015,0.00424103945373107,0.007997452273236116,0.006209771432723442,0.003921624955523604
2009-04-22,2011-04-28,0.01707938034649046,0.006795538203456906,-0.010283842143033553,0.02225616508932555,0.0016187534606218173,-0.02063741162870373,-0.1431231489228701,-0.01611139004268276,0.12701175888018734,0.00015550469553762963,0.0001547732979409046,0.00041084964389913347,0.00047784465552092216,0.0004116896295985911,0.002441322177957415,0.004346300038984553,0.007812742855125973,0.006616847338361731,0.004268368062014872,0.0022858174824197854,0.004191526741043648,0.0074018932112268395,0.006139002682840809,0.0038566784324162813
